cveID,commitID,commitMessage
CVE-2015-6770,a539348351ac085469042d099ddf61e148caa770,"Roll src/third_party/webrtc/ 8d9dcb1c8..12eb85881 (27 commits)

https://webrtc.googlesource.com/src.git/+log/8d9dcb1c8935..12eb85881c86

$ git log 8d9dcb1c8..12eb85881 --date=short --no-merges --format='%ad %ae %s'

Created with:
  roll-dep src/third_party/webrtc
BUG=None,None,None


The AutoRoll server is located here: https://webrtc-chromium-roll.skia.org

Documentation for the AutoRoller is here:
https://skia.googlesource.com/buildbot/+/master/autoroll/README.md

If the roll is causing failures, please contact the current sheriff, who should
be CC'd on the roll, and stop the roller if necessary.


CQ_INCLUDE_TRYBOTS=master.tryserver.chromium.linux:linux_chromium_archive_rel_ng;master.tryserver.chromium.mac:mac_chromium_archive_rel_ng;master.tryserver.chromium.win:win-msvc-dbg
TBR=webrtc-chromium-sheriffs-robots@google.com

Change-Id: I4a9593a5506beb7a1e89cb67da61c089a69405db
Reviewed-on: https://chromium-review.googlesource.com/951891
Reviewed-by: webrtc-chromium-autoroll <webrtc-chromium-autoroll@skia-buildbots.google.com.iam.gserviceaccount.com>
Commit-Queue: webrtc-chromium-autoroll <webrtc-chromium-autoroll@skia-buildbots.google.com.iam.gserviceaccount.com>
Cr-Commit-Position: refs/heads/master@{#541206}"
CVE-2015-6771,2fb181b5a614066d0cac76768e823686e3b03b4c,"move_blink_source.py: Update _PATH_RULES_SPECIFIER in check-webkit-style.

It is a list of exceptional rules, and contains some Source/ paths.

Bug: 578345
Change-Id: I17e65d35c4809b9c91217db086e1af10d82dea54
Reviewed-on: https://chromium-review.googlesource.com/974605
Commit-Queue: Kent Tamura <tkent@chromium.org>
Reviewed-by: Quinten Yearsley <qyearsley@chromium.org>
Cr-Commit-Position: refs/heads/master@{#544991}"
CVE-2015-6772,0b1b7baa4695c945a1b0bea1f0636f1219139e8e,"Open Offline Pages in CCT from Downloads Home.

When the respective feature flag is enabled, offline pages opened from
the Downloads Home will use CCT instead of normal tabs.

Bug: 824807
Change-Id: I6d968b8b0c51aaeb7f26332c7ada9f927e151a65
Reviewed-on: https://chromium-review.googlesource.com/977321
Commit-Queue: Carlos Knippschild <carlosk@chromium.org>
Reviewed-by: Ted Choc <tedchoc@chromium.org>
Reviewed-by: Bernhard Bauer <bauerb@chromium.org>
Reviewed-by: Jian Li <jianli@chromium.org>
Cr-Commit-Position: refs/heads/master@{#546545}"
CVE-2015-6764,f7b2214a08547e0d28b1a2fef3c19ee0f9febd19,"Reland ""[Fuchsia] Use Netstack FIDL interface to get network interfaces.""

This is a reland of b29fc269716e556be6b4e999bb4b24332cc43c6e

Original change's description:
> [Fuchsia] Use Netstack FIDL interface to get network interfaces.
>
> 1. Updated FILD GN template to generate and compile tables file, FIDL
>    generated code was failing to link without them.
> 2. Updated GetNetworkList() for Fuchsia to FIDL API instead of ioctl().
>
> Bug: 831384
> Change-Id: Ib90303a5110a465ea5f2bad787a7b63a2bf13f61
> Reviewed-on: https://chromium-review.googlesource.com/1023124
> Commit-Queue: Sergey Ulanov <sergeyu@chromium.org>
> Reviewed-by: James Robinson <jamesr@chromium.org>
> Reviewed-by: Matt Menke <mmenke@chromium.org>
> Cr-Commit-Position: refs/heads/master@{#554868}

TBR=mmenke@chromium.org

Bug: 831384
Change-Id: Iabb29661680b835b947b2780d169e204fd5e2559
Reviewed-on: https://chromium-review.googlesource.com/1036484
Commit-Queue: Sergey Ulanov <sergeyu@chromium.org>
Reviewed-by: Kevin Marshall <kmarshall@chromium.org>
Cr-Commit-Position: refs/heads/master@{#554946}"
CVE-2015-6773,33827275411b33371e7bb750cce20f11de85002d,"Move SelectionTemplate::is_handle_visible_ to FrameSelection

This patch moves |is_handle_visible_| to |FrameSelection| from |SelectionTemplate|
since handle visibility is used only for setting |FrameSelection|, hence it is
a redundant member variable of |SelectionTemplate|.

Bug: 742093
Change-Id: I3add4da3844fb40be34dcb4d4b46b5fa6fed1d7e
Reviewed-on: https://chromium-review.googlesource.com/595389
Commit-Queue: Yoshifumi Inoue <yosin@chromium.org>
Reviewed-by: Xiaocheng Hu <xiaochengh@chromium.org>
Reviewed-by: Kent Tamura <tkent@chromium.org>
Cr-Commit-Position: refs/heads/master@{#491660}"
CVE-2015-6774,4026d85fcded8c4ee5113cb1bd1a7e8149e03827,"Cache all chrome.loadTimes info before passing them to setters.

The setters can invalidate the pointers frame, data_source and document_state.

BUG=549251

Review URL: https://codereview.chromium.org/1422753007

Cr-Commit-Position: refs/heads/master@{#357201}"
CVE-2015-6775,53f1c0f95e568d4b6b184904f98cfde2833c603c,"Support negative timestamps of TextTrackCue

Ensure proper behaviour for negative timestamps of TextTrackCue.
1. Cues with negative startTime should become active from 0s.
2. Cues with negative startTime and endTime should never be active.

Bug: 314032
Change-Id: Ib53710e58be0be770c933ea8c3c4709a0e5dec0d
Reviewed-on: https://chromium-review.googlesource.com/863270
Commit-Queue: srirama chandra sekhar <srirama.m@samsung.com>
Reviewed-by: Fredrik Söderquist <fs@opera.com>
Cr-Commit-Position: refs/heads/master@{#529012}"
CVE-2015-6776,e7df2d7d0c7a185834722cea42589caefd44da96,"Roll PDFium 3acb1ef..24c1eec

https://pdfium.googlesource.com/pdfium.git/+log/3acb1ef..24c1eec

BUG=457480,497355
TBR=tsepez@chromium.org

Review URL: https://codereview.chromium.org/1397173005

Cr-Commit-Position: refs/heads/master@{#353919}"
CVE-2015-6777,eb4d5d9ab41449b79fcf6f84d8983be2b12bd490,"Fix an optimisation in ContainerNode::notifyNodeInsertedInternal

R=tkent@chromium.org
BUG=544020

Review URL: https://codereview.chromium.org/1420653003

Cr-Commit-Position: refs/heads/master@{#355240}"
CVE-2015-6778,1ef74c77625095af2d15ef993859b93157750447,"Roll PDFium a398ca6..3acb1ef

https://pdfium.googlesource.com/pdfium.git/+log/a398ca6..3acb1ef

BUG=497357,541323,514891
TBR=tsepez@chromium.org

Review URL: https://codereview.chromium.org/1403563002

Cr-Commit-Position: refs/heads/master@{#353405}"
CVE-2015-6779,1eefa26e1795192c5a347a1e1e7a99e88c47f9c4,"This patch implements a mechanism for more granular link URL permissions (filtering on scheme/host). This fixes the bug that allowed PDFs to have working links to any ""chrome://"" URLs.

BUG=528505,226927

Review URL: https://codereview.chromium.org/1362433002

Cr-Commit-Position: refs/heads/master@{#351705}"
CVE-2015-6780,f2cba0d13b3a6d76dedede66731e5ca253d3b2af,"Fix UAF in Origin Info Bubble and permission settings UI.

In addition to fixing the UAF, will this also fix the problem of the bubble
showing over the previous tab (if the bubble is open when the tab it was opened
for closes).

BUG=490492
TBR=tedchoc

Review URL: https://codereview.chromium.org/1317443002

Cr-Commit-Position: refs/heads/master@{#346023}"
CVE-2015-6781,d02508f8c010b1415f5f1521a6f4cee260d1f8a9,"Fix the win64 GN build after r351207.

BUG=497302
TBR=arthurhsu@chromium.org

Review URL: https://codereview.chromium.org/1373143002

Cr-Commit-Position: refs/heads/master@{#351236}"
CVE-2015-6782,e1e0c4301aaa8228e362f2409dbde2d4d1896866,"Don't change Document load progress in any page dismissal events.

This can confuse the logic for blocking modal dialogs.

BUG=536652

Review URL: https://codereview.chromium.org/1373113002

Cr-Commit-Position: refs/heads/master@{#351419}"
CVE-2015-6783,d9e316238aee59acf665d80b544cf4e1edfd3349,"crazy linker: Alter search for zip EOCD start

When loading directly from APK, begin searching backwards
for the zip EOCD record signature at size of EOCD record
bytes before the end of the file.

BUG=537205
R=rmcilroy@chromium.org

Review URL: https://codereview.chromium.org/1390553002 .

Cr-Commit-Position: refs/heads/master@{#352577}"
CVE-2015-6784,a81593e7f162428585832ac8f6e71f75592b53e7,"Escape ""--"" in the page URL at page serialization

This patch makes page serializer to escape the page URL embed into a HTML
comment of result HTML[1] to avoid inserting text as HTML from URL by
introducing a static member function |PageSerialzier::markOfTheWebDeclaration()|
for sharing it between |PageSerialzier| and |WebPageSerialzier| classes.

[1] We use following format for serialized HTML:
saved from url=(${lengthOfURL})${URL}

BUG=503217
TEST=webkit_unit_tests --gtest_filter=PageSerializerTest.markOfTheWebDeclaration
TEST=webkit_unit_tests --gtest_filter=WebPageSerializerTest.fromUrlWithMinusMinu

Review URL: https://codereview.chromium.org/1371323003

Cr-Commit-Position: refs/heads/master@{#351736}"
CVE-2015-6785,9e7ccfa5678bd4f7e12b46b1480f8b924360fb47,"Improve presubmit message for QuitWhenIdleClosure().

Also makes this error about deprecated functions into a warning.  The problems
with using these are not so severe they should block uploads.

BUG=none
TEST=none

Change-Id: I94e6cc900e23d8f3371aace9386a80829906083b
Reviewed-on: https://chromium-review.googlesource.com/902448
Reviewed-by: Daniel Cheng <dcheng@chromium.org>
Commit-Queue: Peter Kasting <pkasting@chromium.org>
Cr-Commit-Position: refs/heads/master@{#534542}"
CVE-2015-6786,5d0e9f824e05523e03dabc0e341b9f8f17a72bb0,"Disallow CSP source * matching of data:, blob:, and filesystem: URLs

The CSP spec specifically excludes matching of data:, blob:, and
filesystem: URLs with the source '*' wildcard. This adds checks to make
sure that doesn't happen, along with tests.

BUG=534570
R=mkwst@chromium.org

Review URL: https://codereview.chromium.org/1361763005

Cr-Commit-Position: refs/heads/master@{#350950}"
CVE-2015-6787,f911e11e7f6b5c0d6f5ee694a9871de6619889f7,"Reland ""[CI] Make paint property nodes non-ref-counted""

This reverts commit 887383b30842d9d9006e11bb6932660a3cb5b1b7.

Reason for revert: Retry in M69.

Original change's description:
> Revert ""[CI] Make paint property nodes non-ref-counted""
>
> This reverts commit 70fc0b018c9517558b7aa2be00edf2debb449123.
>
> Reason for revert: Caused bugs found by clusterfuzz
>
> Original change's description:
> > [CI] Make paint property nodes non-ref-counted
> >
> > Now all paint property nodes are owned by ObjectPaintProperties
> > (and LocalFrameView temporarily before removing non-RLS mode).
> > Others just use raw pointers or references.
> >
> > Bug: 833496
> > Cq-Include-Trybots: master.tryserver.blink:linux_trusty_blink_rel;master.tryserver.chromium.linux:linux_layout_tests_slimming_paint_v2
> > Change-Id: I2d544fe153bb94698623248748df63c8aa2081ae
> > Reviewed-on: https://chromium-review.googlesource.com/1031101
> > Reviewed-by: Tien-Ren Chen <trchen@chromium.org>
> > Commit-Queue: Xianzhu Wang <wangxianzhu@chromium.org>
> > Cr-Commit-Position: refs/heads/master@{#554626}
>
> TBR=wangxianzhu@chromium.org,trchen@chromium.org,chrishtr@chromium.org
>
> Change-Id: I02bb50d6744cb81a797246a0116b677e80a3c69f
> No-Presubmit: true
> No-Tree-Checks: true
> No-Try: true
> Bug: 833496,837932,837943
> Cq-Include-Trybots: master.tryserver.blink:linux_trusty_blink_rel;master.tryserver.chromium.linux:linux_layout_tests_slimming_paint_v2
> Reviewed-on: https://chromium-review.googlesource.com/1034292
> Reviewed-by: Xianzhu Wang <wangxianzhu@chromium.org>
> Commit-Queue: Xianzhu Wang <wangxianzhu@chromium.org>
> Cr-Commit-Position: refs/heads/master@{#554653}

TBR=wangxianzhu@chromium.org,trchen@chromium.org,chrishtr@chromium.org

# Not skipping CQ checks because original CL landed > 1 day ago.

Bug: 833496, 837932, 837943
Change-Id: I0b4ef70db1f1f211ba97c30d617225355c750992
Cq-Include-Trybots: master.tryserver.blink:linux_trusty_blink_rel;master.tryserver.chromium.linux:linux_layout_tests_slimming_paint_v2
Reviewed-on: https://chromium-review.googlesource.com/1083491
Commit-Queue: Xianzhu Wang <wangxianzhu@chromium.org>
Reviewed-by: Xianzhu Wang <wangxianzhu@chromium.org>
Cr-Commit-Position: refs/heads/master@{#563930}"
CVE-2015-6755,c71a21e6dda9025c2bf823c5aab791c2ae8cdfc2,"parserInsertBefore: Bail out if the parent no longer contains the child.

nextChild may be removed from the DOM tree during the
|parserRemoveChild(*newChild)| call which triggers unload events of newChild's 
descendant iframes. In order to maintain the integrity of the DOM tree, the
insertion of newChild must be aborted in this case.

This patch adds a return statement that rectifies the behavior in this
edge case.

BUG=519558

Review URL: https://codereview.chromium.org/1283263002

git-svn-id: svn://svn.chromium.org/blink/trunk@200690 bbb929c8-8fbe-4397-9dbb-9b2b20218538"
CVE-2015-6756,552422a88a1f9e50191588b03b6b284611911500,"Roll PDFium 20fc82e..b8a0747

https://pdfium.googlesource.com/pdfium.git/+log/20fc82e..b8a0747

BUG=507316,537780,538103
TBR=tsepez@chromium.org

Review URL: https://codereview.chromium.org/1381113003

Cr-Commit-Position: refs/heads/master@{#352125}"
CVE-2015-6757,37b83877e63f62f8aebb337494f1116539182bdf,"Fix crash during EmbeddedWorkerInstance startup sequence failures

Once EWInstance startup calls the callback, it's possible that the
underlying ServiceWorkerVersion is destroyed, hence destroying
|this|. We must guard against that.

Also some failure points in the startup sequence weren't calling
OnStopped() as expected.

BUG=529520, 531345

Review URL: https://codereview.chromium.org/1327723005

Cr-Commit-Position: refs/heads/master@{#349368}"
CVE-2015-6758,b68f5c2b1cf7fe850312b49804af3a14472aa021,"Roll PDFium 7c9e452..640c395

https://pdfium.googlesource.com/pdfium.git/+log/7c9e452..640c395

BUG=522131
TBR=tsepez@chromium.org

Review URL: https://codereview.chromium.org/1307343004

Cr-Commit-Position: refs/heads/master@{#347271}"
CVE-2015-6759,aa6e017b0fb87bc373294f28f5bf2541d240210b,"Skip failing css-timing LayoutTests

Tests:
* external/wpt/css/css-timing/frames-timing-functions-output.html
* external/wpt/css/css-timing/frames-timing-functions-syntax.html
* external/wpt/css/css-timing/step-timing-functions-output.html

TBR=rjwright

Bug: 781171
Change-Id: I0799893780778304acb62a33b4694c58de0a6de0
Reviewed-on: https://chromium-review.googlesource.com/754143
Commit-Queue: meade_UTC10 <meade@chromium.org>
Reviewed-by: Renée Wright <rjwright@chromium.org>
Reviewed-by: meade_UTC10 <meade@chromium.org>
Cr-Commit-Position: refs/heads/master@{#514076}"
CVE-2015-6760,d8cd310f60278b06beee8be328a1d402be06d1dc,"Roll ANGLE 1e94979..4001e1d

https://chromium.googlesource.com/angle/angle.git/+log/1e94979..4001e1d

BUG=519642,522557

TEST=bots

Review URL: https://codereview.chromium.org/1313433004

Cr-Commit-Position: refs/heads/master@{#345179}"
CVE-2015-6761,649a683e91abd33796fdaf787bce9bb7ef33cec4,"Add compression regression collector.

This tests hits a test page and
computes the compression rate for each of the resource types on it.
These metrics are then output to the console. After metrics from several
releases have been manually captured from the console, his test be
changed to check compression rates against the known good rates, and
alert if they fall outside a tolerance.

BUG=687216

Review-Url: https://codereview.chromium.org/2666963002
Cr-Commit-Position: refs/heads/master@{#447860}"
CVE-2015-6761,fd506b0ac6c7846ae45b5034044fe85c28ee68ac,"Fix detach with open()ed document leaving parent loading indefinitely

Change-Id: I26c2a054b9f1e5eb076acd677e1223058825f6d6

Bug: 803416
Test: fast/loader/document-open-iframe-then-detach.html
Change-Id: I26c2a054b9f1e5eb076acd677e1223058825f6d6
Reviewed-on: https://chromium-review.googlesource.com/887298
Reviewed-by: Mike West <mkwst@chromium.org>
Commit-Queue: Nate Chapin <japhet@chromium.org>
Cr-Commit-Position: refs/heads/master@{#532967}"
